"xn",".chain",".iteration",".draw","xt3","xt2_5","xt2","xt1_5","xt1"
1.11086006087584,2,85,1085,1.36135810268799,1.42347365685455,1.52559691450812,1.72290967823274,2.24639836746426
-0.203932328736194,2,86,1086,-0.222227038900337,-0.225961071400376,-0.231571339737671,-0.240910454802587,-0.25942635637708
1.40062158647785,2,87,1087,1.85060754821148,1.97148773693613,2.17771690938614,2.60088546413703,3.86130420098763
0.623916610906078,2,88,1088,0.703031518818561,0.72043975096511,0.747534010813546,0.795392699128311,0.902257330585033
-1.57331444781925,2,89,1089,-2.19560646176269,-2.37158871630715,-2.67913457963693,-3.3353778882152,-5.44421395991499
-0.867091944144517,2,90,1090,-1.01243660674411,-1.04630583488398,-1.10042636120602,-1.20024945080862,-1.4425556896664
-0.32120677549897,2,91,1091,-0.352087220469066,-0.358490173708504,-0.368183013814798,-0.384526804647239,-0.417799899508441
0.336816791759528,2,92,1092,0.369561102310887,0.376367487397805,0.38668324504544,0.404112380895324,0.43974075180161
0.919682309416583,2,93,1093,1.08391276792646,1.12268517263232,1.18501144610586,1.30109572754203,1.58818869058557
-0.298194367811147,2,94,1094,-0.326417119240571,-0.332248429724984,-0.341061151595435,-0.355878647260265,-0.385869212964979
-1.00807459290853,2,95,1095,-1.20851176233803,-1.25690246249594,-1.33549089342349,-1.48432919585743,-1.8643920961409
0.0553549559053356,2,96,1096,0.0600998915534835,0.0610580993347843,0.06249041284923,0.06485371284125,0.0694530867483907
0.204053559735718,2,97,1097,0.222360194207468,0.226096710020549,0.23171074514629,0.241056232646835,0.259585189676177
-1.76382383569801,2,98,1098,-2.63841354583509,-2.90109245712666,-3.37343110328275,-4.42926185663016,-8.14605321456981
-2.24106746358088,2,99,1099,-4.17516446914661,-4.86208081491044,-6.20255078287431,-9.6296561567714,-25.4295984824114
-1.24417226251216,2,100,1100,-1.57453085645772,-1.65944543244392,-1.80138147113925,-2.08309739818475,-2.87011595497411
-0.911445638811269,2,101,1101,-1.07259375864787,-1.11056034766148,-1.17153389121791,-1.28492440799716,-1.56453128793706
0.220086953496092,2,102,1102,0.239987620442448,0.244056856950989,0.250176111853455,0.260377826918767,0.280667236396054
-0.693352765947749,2,103,1103,-0.78826628158384,-0.809483716025678,-0.842748056527959,-0.902216076918288,-1.03814012522413
0.0312659512258536,2,104,1104,0.0339392785197604,0.0344788172659188,0.0352850784990322,0.0366147353748063,0.0391997350361825
-1.47899040676582,2,105,1105,-2.00135707836237,-2.14493971251882,-2.39253923064956,-2.90952599201777,-4.50220726996136
-1.21851436242775,2,106,1106,-1.53205655580891,-1.6120842559856,-1.74541849902681,-2.00866901611158,-2.73668719307923
-0.0581389075440876,2,107,1107,-0.0631243766649123,-0.0641312492482931,-0.0656363717026951,-0.0681199929524093,-0.0729543031374774
0.406243210824567,2,108,1108,0.447946981573474,0.45672065899795,0.470093781778761,0.492906642123976,0.540455494952547
0.764450325902436,2,109,1109,0.877964324036128,0.903766991657646,0.944531201498325,1.01833093424821,1.19116645269848
-0.598937962394593,2,110,1110,-0.672886481596354,-0.689067852848547,-0.714188136137509,-0.75837208703291,-0.856217509298176
-0.145694371162278,2,111,1111,-0.158456794154595,-0.161047261662357,-0.164928999500097,-0.171361142455751,-0.183991909243573
-0.0876538010551842,2,112,1112,-0.0952091806995817,-0.0967369418678522,-0.0990220637423715,-0.102796629398204,-0.11015961797667
1.27516187750973,2,113,1113,1.62682330078354,1.7179909543172,1.87098357435223,2.17660552201003,3.04103864575365
0.00517507550526913,2,114,1114,0.00561705100311791,0.00570622750767002,0.00583947110363968,0.00605916144784348,0.00648605729342027
0.375090012703412,2,115,1115,0.412630895682214,0.42048485571548,0.432424703641788,0.452702425751105,0.494590955464273
-2.53105300513747,2,116,1116,-5.5784487140147,-6.79074037410689,-9.29718382538317,-16.3512927399579,-55.9750573388317
-1.59412267397326,2,117,1117,-2.24051526078143,-2.42448547386886,-2.74696040969891,-3.43843973460338,-5.68185231806102
-1.36358430925945,2,118,1118,-1.78241449353921,-1.89373384361901,-2.08271350236791,-2.46737777669492,-3.59543746416497
-2.10598552858466,2,119,1119,-3.66160587036673,-4.18721416830237,-5.18782454509629,-7.64366075492635,-18.0644699510866
-1.10896358399005,2,120,1120,-1.35845303208447,-1.42028752102901,-1.5219253009965,-1.71822657716802,-2.23865833922961
-0.39528283485908,2,121,1121,-0.435494061087119,-0.443936891115147,-0.456793660393884,-0.478691015318113,-0.524186578639735
0.976209907194587,2,122,1122,1.16291330194095,1.2076233734814,1.27996443312873,1.41614189082939,1.7598576781083
1.91968276713278,2,123,1123,3.06219883107063,3.42369796580566,4.09019774200759,5.64222419804747,11.5676559886792
0.779828901737649,2,124,1124,0.897719357941907,0.924615346103522,0.967178368290524,1.0444475949333,1.22637269337107
1.30658515784154,2,125,1125,1.68100215576233,1.77892420801605,1.9439202343466,2.27570332761314,3.22612670022358
-0.72292888858482,2,126,1126,-0.82526451202067,-0.848299251907246,-0.884527207126372,-0.949631581419782,-1.09994474104045
0.564861759616321,2,127,1127,0.632168281614726,0.646787152986126,0.669403807979458,0.708957602654556,0.79557551230113
2.2891995322335,2,128,1128,4.37719144495168,5.13241138915741,6.61970922197762,10.4801802433047,28.8368513838082
0.690905437272646,2,129,1129,0.78522408705142,0.806296607795709,0.839325156176391,0.898346330768435,1.03313709218673
-0.86651610689113,2,130,1130,-1.0116641690814,-1.04548279333516,-1.09951895500816,-1.19917587572704,-1.44102958991159
0.910661438501724,2,131,1131,1.07151855826247,1.1094091812606,1.17025528208275,1.28339227446146,1.56229593138199
-0.831213877522437,2,132,1132,-0.964711527957597,-0.995548201360298,-1.04462532521172,-1.13455310167883,-1.35010354791103
-1.08125470625614,2,133,1133,-1.31638491729872,-1.3742376630716,-1.46901309801459,-1.65106685017558,-2.12871916231858
0.951484073581056,2,134,1134,1.12806842274026,1.17009151168468,1.23789050690799,1.36492296923218,1.68270086674954
-0.791868342350916,2,135,1135,-0.913277626476841,-0.941056478239763,-0.985074817895597,-1.06515950161737,-1.25450186255037
-2.63465172207677,2,136,1136,-6.20815824993619,-7.69150973662361,-10.8274469024812,-19.9882891347504,-75.5824053738338
-0.378835519060882,2,137,1137,-0.416864131234512,-0.424825349624558,-0.436932000925471,-0.45750376877214,-0.500044680584781
0.605080345012927,2,138,1138,0.680275341478918,0.696751815827725,0.722346275406704,0.767411071822368,0.867409966864907
-0.506262990308864,2,139,1139,-0.56316007383771,-0.575366201513311,-0.594141988725105,-0.626665945975731,-0.696559746990068
0.348846806475025,2,140,1140,0.38306308748971,0.390189532689559,0.401000498224027,0.419295376285662,0.45681456579039
-0.684781287796658,2,141,1141,-0.777623986521911,-0.798337439327138,-0.830782087313282,-0.888697764193686,-1.02068962818029
0.465032866996869,2,142,1142,0.51530333374565,0.525998499376762,0.542386333719803,0.570590014344596,0.630423313659064
-0.404207901847766,2,143,1143,-0.445632156292018,-0.454343782436451,-0.467619997659794,-0.49026085501281,-0.537423167784161
-0.79745482867625,2,144,1144,-0.920525042771522,-0.94872177206687,-0.993429785879096,-1.07485130410805,-1.26772814918094
-0.655822623447963,2,145,1145,-0.741925142528993,-0.761007826627432,-0.790806980969583,-0.843733096102383,-0.963180990618143
0.988254904942726,2,146,1146,1.18005627312713,1.22612811788911,1.30077721780501,1.44162124173757,1.79867610077149
0.753426652513206,2,147,1147,0.863883450746679,0.88892554157722,0.928440687417613,0.999838271791362,1.1664142171906
-0.990769340252039,2,148,1148,-1.18364913629834,-1.23000973318585,-1.30514874904394,-1.44698497832314,-1.80688478639352
1.25434810727511,2,149,1149,1.59158007650223,1.67850467547451,1.8239887830342,2.11335560590468,2.92502573021168
-0.49724315312489,2,150,1150,-0.552643756216691,-0.564506888323871,-0.582739354932001,-0.614276730857972,-0.681857544674979
-1.56030896095447,2,151,1151,-2.16792931414735,-2.33908105400832,-2.63762663358685,-3.27273028212554,-5.30157060650355
0.648728221984947,2,152,1152,0.733238154527116,0.75193772243566,0.781116940153042,0.832878505944296,0.949420256930919
-0.162201132494619,2,153,1153,-0.176494929942922,-0.179400296438354,-0.183756838272981,-0.190984143362698,-0.205211005348614
-0.884530772085632,2,154,1154,-1.03593198008734,-1.07136462621744,-1.12809494933904,-1.23306886836759,-1.48945503119757
-1.12956360796872,2,155,1155,-1.39018989475973,-1.45513781093349,-1.56216106036126,-1.76970844030851,-2.32427241386681
-0.433840169880252,2,156,1156,-0.479443640942606,-0.489087354047296,-0.503822266248649,-0.529060889812626,-0.582097880815962
-0.901375461179501,2,157,1157,-1.05881902388273,-1.09581996290294,-1.15517456910869,-1.2653478574061,-1.53604801499789
-0.499070593496176,2,158,1158,-0.55477221535835,-0.566704259896069,-0.585045829910454,-0.61678115423467,-0.684825331322765
-0.713116045064932,2,159,1159,-0.812940781731461,-0.835358842542258,-0.87057977713554,-0.933764849201705,-1.07915891823494
-0.47010845868337,2,160,1160,-0.521165745502255,-0.532039235242904,-0.548708141527725,-0.577418153346421,-0.638421159589337
-0.421902524548315,2,161,1161,-0.46579363119092,-0.475054327016063,-0.489189049943763,-0.51335658101354,-0.563961965441775
0.781456410284707,2,162,1162,0.899817746664953,0.926831682967036,0.969588990211913,1.04723364683924,1.23014570142681
-0.877196345857063,2,163,1163,-1.02602594174423,-1.06079370126681,-1.11641335246446,-1.21919273625415,-1.46956766633067
-1.14226033194835,2,164,1164,-1.4099526206768,-1.47688709986166,-1.58735533923416,-1.80212558915954,-2.37877533859692
0.389791776245631,2,165,1165,0.429266811468514,0.437546900227356,0.450149991454669,0.47159846422377,0.51609102747621
0.149143275813893,2,166,1166,0.162223524700097,0.164879249854178,0.168859313366716,0.175455925510462,0.18841601050154
-1.22505203007724,2,167,1167,-1.54281007006036,-1.62405874897957,-1.75953884169575,-2.02738464957103,-2.77001903984415
-1.59447765715849,2,168,1168,-2.24128818850332,-2.42539750239321,-2.74813290791277,-3.44022886285362,-5.68601009140076
-0.0387840917673233,2,169,1169,-0.0421023508245668,-0.0427721524774877,-0.0437731454215176,-0.0454241552997043,-0.0486347586088521
-0.141139386863109,2,170,1170,-0.153483705724811,-0.155988401385703,-0.159740958177222,-0.165957174067052,-0.178156219001852
0.914441582485135,2,171,1171,1.07670536816564,1.11496337992807,1.17642595413737,1.29078972512277,1.57309834117417
-0.458080355359863,2,172,1172,-0.507285740808419,-0.517739996351094,-0.53374844572114,-0.5612696556514,-0.619530458030975
0.504442863493895,2,173,1173,0.561035795999619,0.573172129929006,0.591837303360675,0.624160237631588,0.693582030138582
1.69516845858406,2,174,1174,2.47026229196197,2.69796248228839,3.10311445876532,3.99333850534341,7.02292861797463
0.562068605651524,2,175,1175,0.628850636774862,0.643346860838372,0.665767513156758,0.704960346021649,0.790709728185245
0.183365853572576,2,176,1176,0.199663876549059,0.202983240909818,0.207965343841618,0.216244096542586,0.232597141094163
0.233391169328871,2,177,1177,0.254641358590436,0.258993464278617,0.265543083927281,0.276476563609557,0.298280378717735
0.0336004387962353,2,178,1178,0.0364738968501407,0.0370538516998155,0.0379205270238454,0.0393498685607185,0.0421288798563132
-1.01902898001764,2,179,1179,-1.22437398115241,-1.27408915550178,-1.35493268971574,-1.5083636886521,-1.90173207083237
0.465984283203459,2,180,1180,0.516401639213435,0.527130072969188,0.543570328200419,0.57186839552556,0.631919547343356
-1.35728292734173,2,181,1181,-1.77099667464997,-1.88075855999877,-2.06693857960359,-2.44538978446192,-3.55232447293419
0.701155459174434,2,182,1182,0.797984987102663,0.819669931709058,0.85369550957513,0.914607770914513,1.05420232591641
-0.475374780632668,2,183,1183,-0.527256839560583,-0.538317574070553,-0.555281836124265,-0.584524555832665,-0.646760969661701
-0.612193516514817,2,184,1184,-0.688851374911672,-0.705674914854272,-0.731827563954209,-0.777930807510706,-0.880475395785556
-1.61317747815923,2,185,1185,-2.2823327008581,-2.47390707101976,-2.81064550769435,-3.5359841233908,-5.91013684717738
-0.650280232167636,2,186,1186,-0.735136636877924,-0.753919479610388,-0.783233395726246,-0.835247836490282,-0.952419925387892
-0.279974284590006,2,187,1187,-0.306164172246722,-0.311561137840712,-0.31970716245978,-0.333374258552762,-0.360914513017073
-0.439931201760587,2,188,1188,-0.486423781339403,-0.49626696355349,-0.511314860739923,-0.537113232542449,-0.591426048651612
-0.653352434014025,2,189,1189,-0.738897863826263,-0.757846435528638,-0.787428507320706,-0.83994662573598,-0.958375407229121
0.712183275800111,2,190,1190,0.811771864777239,0.834132025464262,0.869258481275771,0.932263697709709,1.07719781063711
1.14485765313192,2,191,1191,1.41401470186818,1.48136206200605,1.59254713428819,1.80882310108577,2.39009283063219
1.05797081181873,2,192,1192,1.28156689947421,1.33624854911825,1.42557967689979,1.59639854558541,2.04069612776787
-0.569018488492313,2,193,1193,-0.637111030447899,-0.651913911174648,-0.674824776487608,-0.714920819388219,-0.802845344851365
-0.524180438011163,2,194,1194,-0.584131456654476,-0.597040648257976,-0.616932294420078,-0.651488795147444,-0.726175288513299
0.317298552342289,2,195,1195,0.347720237315367,0.354024211090767,0.363564445371343,0.37964297792802,0.412343071730058
0.135761838217557,2,196,1196,0.147614891785579,0.150018914294242,0.153619924018649,0.159583046845444,0.171276958728709
0.420414882804878,2,197,1197,0.464095352688001,0.473309039314962,0.487370172249922,0.511406586627254,0.561715201371921
-0.506512764817582,2,198,1198,-0.563451673104273,-0.575667401583611,-0.59445840706215,-0.627010027701212,-0.696968811886741
0.0680861196192257,2,199,1199,0.0739334046737404,0.0751147530708986,0.0768809958562238,0.0797963675430363,0.0854746611011669
1.31955633221835,2,200,1200,1.7037176340575,1.80455512063078,1.97475091805848,2.31793145162418,3.30621796145927
1.38062781105112,2,201,1201,1.81356257038913,1.92919397412135,2.12594003982445,2.52789340887465,3.71508115883632
1.97479753632219,2,202,1202,3.22794861219081,3.63207492643069,4.38407443264392,6.16187693477841,13.157660018487
2.34739215491018,2,203,1203,4.63641662014547,5.48307261018669,7.16936990404439,11.6290626452361,33.6641629105038
0.401748729561712,2,204,1204,0.44283669839813,0.45147372664157,0.464633478832787,0.487067735648792,0.53376622773172
0.80258254307922,2,205,1205,0.927193186835204,0.955778131044497,1.00112734089902,1.08379319720242,1.27996716299952
-0.184123137652377,2,206,1206,-0.200493787962806,-0.203828195755194,-0.208833059204657,-0.217150152044299,-0.233581071158954
0.928753271609028,2,207,1207,1.09643348348491,1.13611026475633,1.19995659818151,1.31907379244497,1.6146259554082
0.721165980601851,2,208,1208,0.823046918669211,0.845969845999931,0.882015112907979,0.946770990718565,1.09618951924504
0.423455867517701,2,209,1209,0.467567559241641,0.476877509419785,0.491089354390276,0.515394345265736,0.566311067560417
0.775109693607715,2,210,1210,0.891643166641035,0.918199590477584,0.960203525924503,1.03639314661125,1.21548375708482
3.42126284804802,2,211,1211,15.1589105866492,22.1025082305815,40.0354438217254,113.542548513135,1021.35207862842
1.82427846514978,2,212,1212,2.79544468156045,3.09299258612545,3.63314781234186,4.85948135282905,9.31124803130091
-0.000903575662919542,2,213,1213,-0.000980742801090523,-0.000996312543008001,-0.00101957608016554,-0.00105793246450684,-0.00113246448249053
-1.34090516863826,2,214,1214,-1.74156475910968,-1.84736934758951,-2.02644926214287,-2.38919045965244,-3.44300677517979
-0.678287545292451,2,215,1215,-0.769584756841585,-0.789922971972351,-0.821757958729736,-0.878520968139731,-1.00760196390281
1.33416586745488,2,216,1216,1.72955468867736,1.83376822926424,2.00999900662969,2.36645524495387,3.39914199248624
-0.207382244579648,2,217,1217,-0.226017026677142,-0.229821913940457,-0.235539680796014,-0.245060721653039,-0.263949612349965
-0.0206009889869056,2,218,1218,-0.0223612550288132,-0.0227164608218603,-0.0232472229057921,-0.0241224203031039,-0.0258234223663949
0.706120547041212,2,219,1219,0.804184833046654,0.826171666214002,0.86068923772631,0.922536234210852,1.06451254170234
1.20916974725055,2,220,1220,1.51676660511822,1.59507721763953,1.72539748902394,1.98220644452014,2.68981164007129
0.778039696140235,2,221,1221,0.895414207409165,0.922181028848423,0.964531337119903,1.04138967726695,1.22223535912108
-0.435003891074164,2,222,1222,-0.480776417804633,-0.490458026987516,-0.505252379838045,-0.530597245714182,-0.583876128293373
-0.525615638937304,2,223,1223,-0.585816054293045,-0.598782841242406,-0.618766025568613,-0.65348963193229,-0.728571761885096
1.60742653376835,2,224,1224,2.26964086202283,2.45889045446221,2.79126291671106,3.5062175777921,5.8401291708809
-0.191559000502598,2,225,1225,-0.208646335004637,-0.212129350008737,-0.217359167663563,-0.226055519340081,-0.243258095286062
-0.271340891843375,2,226,1226,-0.29658827973166,-0.301784729245051,-0.309623575893576,-0.322762348224538,-0.349184356346907
-0.434068971209933,2,227,1227,-0.479705650438779,-0.489356806439176,-0.504103392142797,-0.529362878227862,-0.582447358994987
-0.844437048744487,2,228,1228,-0.982206963365609,-1.01413325347485,-1.06501957425935,-1.15848793071875,-1.38356618937915
0.0821280093323614,2,229,1229,0.0891991248309812,0.0906285839101,0.0927663976563816,0.0962968552941595,0.103180437696561
-0.937325166807132,2,230,1230,-1.10831921986445,-1.14886721333193,-1.21417971153507,-1.33622814072546,-1.63998623417347
-0.862359330583775,2,231,1231,-1.00609455298271,-1.03954979266339,-1.09298033646189,-1.1914450310051,-1.43005514277186
0.00581775633491849,2,232,1232,0.00631462400637033,0.00641487619705099,0.00656466874107848,0.00681164519962418,0.00729156434984512
0.674041508622957,2,233,1233,0.764338942583795,0.784434827127489,0.815876384799198,0.871896430973518,0.999105283972151
0.0962414346383761,2,234,1234,0.104552745118712,0.10623411200895,0.108749529245331,0.112906046775414,0.12102048462639
-1.35239810338076,2,235,1235,-1.76218165675951,-1.87074963064037,-2.05478552362428,-2.42848541924169,-3.51930990583584
-0.164870855951193,2,236,1236,-0.179414845390023,-0.182371774133291,-0.186806143607022,-0.194164022205255,-0.208653940415147
1.43500554973213,2,237,1237,1.91563292257548,2.04604187367108,2.2695670311796,2.73171472466508,4.128555472426
0.620623505066134,2,238,1238,0.69904235136096,0.716284723960386,0.743111720594962,0.790471685612715,0.896106886154475
1.72109210057207,2,239,1239,2.53254161559043,2.77290850381615,3.20228806121672,4.15183004537475,7.42439067692859
-1.10066449355664,2,240,1240,-1.34577953074244,-1.40639709366177,-1.50593452391844,-1.69786508372936,-2.20511755752749
-1.02186571051907,2,241,1241,-1.22849754132788,-1.27856077752396,-1.35999753426897,-1.51463861242175,-1.91152312382218
-1.93816245505477,2,242,1242,-3.11677276379353,-3.49206710404225,-4.18612972355749,-5.81049012747703,-12.0746982799321
-0.321331407225418,2,243,1243,-0.352226532988427,-0.358632655761152,-0.36833038409575,-0.384682675784459,-0.417974151150573
1.13339769657428,2,244,1244,1.39614132178765,1.46168361146816,1.56973688784407,1.77944151819776,2.34058856384136
2.4838638721337,2,245,1245,5.31668755651077,6.42237980774216,8.6860105407498,14.9528356503969,48.976953844096
-1.29562297100581,2,246,1246,-1.66196633139382,-1.75748322438919,-1.91819796914595,-2.2406259113644,-3.16015052769729
-0.659712444873729,2,247,1247,-0.746697817122515,-0.765993251257632,-0.796136928300415,-0.849711013646044,-0.970779533134656
-0.971906729867496,2,248,1248,-1.15681587765913,-1.2010479450169,-1.2725798082174,-1.40712425614564,-1.7461884885033
-0.789775038917957,2,249,1249,-0.910566577998347,-0.938190197759271,-0.981952476120646,-1.06154124297957,-1.2495744917662
-0.803438964952515,2,250,1250,-0.928308381043993,-0.956958601768915,-1.0024156705733,-1.0852909817288,-1.2820206159972
0.238312874558933,2,251,1251,0.26006879446607,0.264527188191334,0.271238718231713,0.282448072031734,0.304825165571693
1.4670136712179,2,252,1252,1.97772367683577,2.1176052056438,2.35842265503838,2.85989396498419,4.39671740966628
-0.361355244852399,2,253,1253,-0.397136251549028,-0.404604311312292,-0.415944806299184,-0.435168205775537,-0.47472688202717
-0.217076498772765,2,254,1254,-0.236675241906438,-0.240681342630702,-0.246704646948267,-0.256743514996713,-0.276697143361228
-0.364221361249838,2,255,1255,-0.400365949696083,-0.4079135897455,-0.419377582023946,-0.438817936655767,-0.478854837787042
-0.721622157229729,2,256,1256,-0.823620599546981,-0.846572416633172,-0.882664881662606,-0.947510781725894,-1.09716034665167
-0.943811144980203,2,257,1257,-1.11734786672165,-1.1585659515364,-1.22500736363162,-1.3493166397558,-1.65942398965729
0.0531848735502793,2,258,1258,0.0577424992145322,0.0586628191792876,0.0600384538902143,0.0623081068009798,0.0667247023087087
-0.200456084671851,2,259,1259,-0.218409664571917,-0.222072689580424,-0.227575275827943,-0.236732291433945,-0.254875409501299
-0.570810503645247,2,260,1260,-0.639243942656478,-0.654126704646419,-0.677165344900259,-0.717497043009936,-0.805990110236251
-0.118454829588956,2,261,1261,-0.128742901384461,-0.130826956441536,-0.133946836037583,-0.139107948252,-0.149207352508187
-1.12192734142385,2,262,1262,-1.37837847835691,-1.44215663891248,-1.54715451852519,-1.75046591268925,-2.29213660114078
-0.713343546645897,2,263,1263,-0.81322594569942,-0.835658147104172,-0.870902157527814,-0.934131163772279,-1.07963761483472
-0.668401641214942,2,264,1264,-0.75738413500327,-0.777161795014119,-0.808087062325696,-0.863133192119999,-0.987892853005087
-0.381742056909778,2,265,1265,-0.420151500587972,-0.428196561894276,-0.440433666815627,-0.461235587699593,-0.504287902923527
-0.0314392466247966,2,266,1266,-0.0341274264471918,-0.0346699644611812,-0.035480708878708,-0.0368177627463501,-0.0394171573199572
1.20387232002786,2,267,1267,1.50814048917438,1.5854921944221,1.71413125766355,1.96735364516329,2.66363189152272
1.04373194416608,2,268,1268,1.26050648190952,1.31332438485371,1.39946469813191,1.56372822511376,1.98872412887713
-0.209201553394313,2,269,1269,-0.228016292876455,-0.231858702102115,-0.237633415538163,-0.247250885786924,-0.266337706244714
0.549516146002098,2,270,1270,0.613977168816203,0.627931983583612,0.649488348163413,0.687092243934963,0.769030548760753
1.13757891443376,2,271,1271,1.4026477303622,1.46884363317541,1.57803029160774,1.79011094324852,2.35852178006143
-1.92607969222195,2,272,1272,-3.08097840494323,-3.44719781888534,-4.12311693715614,-5.69981351248932,-11.7403390257644
-0.627405981689708,2,273,1273,-0.707263478305314,-0.724848847506768,-0.75222867831018,-0.800620654741445,-0.908801748381407
-1.04010388194222,2,274,1274,-1.25516787129682,-1.30751981466635,-1.39286344569456,-1.55549368523989,-1.97569931112504
-1.77180714919,2,275,1275,-2.65865212308758,-2.92570681192278,-3.40651135968836,-4.48344966221126,-8.28976667709766
0.400633847665463,2,276,1276,0.441569876247749,0.450173219817964,0.463280397156678,0.48562142856731,0.532110797297732
-0.271000601745445,2,277,1277,-0.296211104702602,-0.301399718073961,-0.309226568061482,-0.322344729244172,-0.348723203415962
1.89882369537661,2,278,1278,3.00176947511818,3.34827189802197,3.98492846246661,5.45913731887044,11.0246255339617
0.313895993362438,2,279,1279,0.343920783949922,0.350139228281091,0.359547665546255,0.375397313742228,0.407603823950213
0.652908779800975,2,280,1280,0.738354446010367,0.757279011927371,0.786822234365068,0.839267360734056,0.957513927414204
0.207229949238481,2,281,1281,0.225849686557151,0.229651437774698,0.23536444570735,0.244877429875527,0.263749790655352
0.53571619941257,2,282,1282,0.597692261690336,0.611069886281907,0.631706570224801,0.667624740841658,0.745542017538388
1.35170080741538,2,283,1283,1.76092589059669,1.86932438660304,2.05305605867623,2.42608230778173,3.51462582310665
0.183066297881818,2,284,1284,0.199335610118674,0.202649028384498,0.207622135530591,0.215885736460925,0.232208012258563
0.905347337684026,2,285,1285,1.06424371442293,1.1016229809435,1.16161158688989,1.27304391848132,1.54722520989044
-0.434172067901067,2,286,1286,-0.479823715380675,-0.489478226377292,-0.504230074215259,-0.529498964995086,-0.582604855426664
-0.511209124422249,2,287,1287,-0.568938338175894,-0.581335626912319,-0.600414527089992,-0.633489774793482,-0.704679892827545
-1.65001130293639,2,288,1288,-2.36511271333919,-2.57220865513642,-2.93821278336552,-3.73359570527525,-6.38247298658296
-0.966539021926034,2,289,1289,-1.14922979973739,-1.19287179937457,-1.26340545613341,-1.39593769396556,-1.72928200664233
1.55459748983411,2,290,1290,2.15586814538448,2.32493697038371,2.6196081942544,3.24563618283964,5.24030697414197
1.58422561227915,2,291,1291,2.21905797807409,2.39918846549898,2.71448011164092,3.38897891460347,5.56734696071189
1.02205192414248,2,292,1292,1.228768457714,1.27885461571141,1.36033044812105,1.51505126245122,1.91216761470061
0.434268060658505,2,293,1293,0.479933647688304,0.489591283210694,0.504348031774426,0.52962568153285,0.582751512544008
-0.378375046909826,2,294,1294,-0.416343514404125,-0.424291498923013,-0.436377564451183,-0.456913028660499,-0.49937333532638
-0.162799336607272,2,295,1295,-0.177149131393851,-0.180066035560182,-0.18443999021789,-0.191696503443829,-0.205982184897565
-1.1238048239421,2,296,1296,-1.38127733065635,-1.44534136867847,-1.55083401181512,-1.75517946293422,-2.29999347503048
-0.901667819543668,2,297,1297,-1.05921795132667,-1.09624662567723,-1.15564769848423,-1.26591322526996,-1.53686821757252
-2.47254066183988,2,298,1298,-5.25603037034877,-6.33755302665089,-8.54653225653053,-14.6382648496658,-47.4465094725768
-0.845654101592324,2,299,1299,-0.983822687743921,-1.01585088831084,-1.06690659138465,-1.16070695713934,-1.38668130142793
-0.346831329706165,2,300,1300,-0.380798783763577,-0.38787103560989,-0.398598088825435,-0.416746089552668,-0.453943751431315
0.645081512887803,2,301,1301,0.728781577919196,0.747286653650552,0.776151390822638,0.827322908269133,0.942395407541397
-0.571462642527333,2,302,1302,-0.640020444222587,-0.654932359155,-0.678017639376957,-0.718435379227917,-0.807136135947163
1.6742688413352,2,303,1303,2.42108122702514,2.6390213992866,3.02558811459128,3.87062804047318,6.71762094480174
1.66685164793688,2,304,1304,2.40384237669499,2.61841251115911,2.99857906809225,3.8281249489476,6.61301021733326
1.01413103754062,2,305,1305,1.21726962698311,1.26638876873286,1.34621702556767,1.49757888407048,1.88494498930251
-0.300586561268612,2,306,1306,-0.329080788003646,-0.334970293532232,-0.343872476401725,-0.358844722260816,-0.389166482543611
0.0731803847930509,2,307,1307,0.0794706110810637,0.080741708486565,0.0826423236563807,0.0857800284085316,0.0918935727997164
-1.16565578970629,2,308,1308,-1.44678238831787,-1.5175173077439,-1.63459444804278,-1.86328240727069,-2.48284023727407
-0.00290495318779999,2,309,1309,-0.003153044187956,-0.00320310074538627,-0.00327789285315287,-0.0034012085841022,-0.00364082986490541
-0.0654781361172813,2,310,1310,-0.0710990889653881,-0.0722345981097127,-0.0739322249300347,-0.0767341062026508,-0.0821903968901998
-1.67711228946247,2,311,1311,-2.42771955962497,-2.64696454378993,-3.03601165771384,-3.88706549956047,-6.75823539076844
-1.42771135921244,2,312,1312,-1.90169617519483,-2.03002906044678,-2.24977726723992,-2.70338229667361,-4.07012195625343
-0.52034794490904,2,313,1313,-0.579636492114668,-0.592392824457252,-0.612041618170846,-0.646155051882607,-0.719793712655148
-0.115379835957433,2,314,1314,-0.125392253327658,-0.12742006052208,-0.130455440633007,-0.135475924837961,-0.145296671523532
0.785896574198084,2,315,1315,0.905550170568684,0.932888107294578,0.976179335690188,1.0548564152098,1.24048593004389
-0.119464854076099,2,316,1316,-0.129843619452029,-0.131946187747405,-0.135093884274698,-0.140301305123392,-0.150492530070753
0.356966713447966,2,317,1317,0.392194689330909,0.399541848202708,0.410694824033345,0.42958908815894,0.468423476289893
-0.318423427708313,2,318,1318,-0.34897683684206,-0.355309217723829,-0.36489324079355,-0.381047860799472,-0.413912208830751
0.211220351139882,2,319,1319,0.230235288361876,0.234119462154455,0.239957577023356,0.249682452146443,0.268989916277363
-0.41487488215631,2,320,1320,-0.457776219503845,-0.466816225002411,-0.480605612481147,-0.504158259386865,-0.553373629222921
-1.81278797156018,2,321,1321,-2.76491636030979,-3.05552146577597,-3.58211016115039,-4.77408049524833,-9.07559252165903
